"";"name_company";"ref_date";"x1_ativo_total";"x1_01_ativo_circulante";"x1_01_01_caixa_e_equivalentes_de_caixa";"x1_01_02_aplicacoes_financeiras";"x1_01_03_contas_a_receber";"x1_01_04_estoques";"x1_01_05_ativos_biologicos";"x1_01_06_tributos_a_recuperar";"x1_01_07_despesas_antecipadas";"x1_01_08_outros_ativos_circulantes";"x1_02_ativo_nao_circulante";"x1_02_01_ativo_realizavel_a_longo_prazo";"x1_02_02_investimentos";"x1_02_03_imobilizado";"x1_02_04_intangivel";"x1_02_05_diferido";"x2_passivo_total";"x2_01_passivo_circulante";"x2_01_01_obrigacoes_sociais_e_trabalhistas";"x2_01_02_fornecedores";"x2_01_03_obrigacoes_fiscais";"x2_01_04_emprestimos_e_financiamentos";"x2_01_05_outras_obrigacoes";"x2_01_06_provisoes";"x2_01_07_passivos_sobre_ativos_nao_correntes_a_venda_e_descontinuados";"x2_01_08_outros";"x2_02_passivo_nao_circulante";"x2_02_01_emprestimos_e_financiamentos";"x2_02_02_outras_obrigacoes";"x2_02_03_tributos_diferidos";"x2_02_04_provisoes";"x2_02_05_passivos_sobre_ativos_nao_correntes_a_venda_e_descontinuados";"x2_02_06_lucros_e_receitas_a_apropriar";"x2_03_patrimonio_liquido";"x2_03_patrimonio_liquido_consolidado";"x2_03_01_capital_social_realizado";"x2_03_02_reservas_de_capital";"x2_03_03_reservas_de_reavaliacao";"x2_03_04_reservas_de_lucros";"x2_03_05_lucros_prejuizos_acumulados";"x2_03_06_ajustes_de_avaliacao_patrimonial";"x2_03_07_ajustes_acumulados_de_conversao";"x2_03_08_outros_resultados_abrangentes";"x2_03_09_participacao_dos_acionistas_nao_controladores";"x2_04_part_de_acionistas_nao_controladores";"x2_05_patrimonio_liquido";"x2_05_01_capital_social_realizado";"x2_05_02_reservas_de_capital";"x2_05_03_reservas_de_reavaliacao";"x2_05_04_reservas_de_lucro";"x2_05_05_ajustes_de_avaliacao_patrimonial";"x2_05_06_lucros_prejuizos_acumulados";"x2_05_07_adiantamento_para_futuro_aumento_capital";"x3_01_receita_de_venda_de_bens_e_ou_servicos";"x3_02_custo_dos_bens_e_ou_servicos_vendidos";"x3_03_resultado_bruto";"x3_04_despesas_receitas_operacionais";"x3_05_resultado_antes_do_resultado_financeiro_e_dos_tributos";"x3_06_resultado_financeiro";"x3_07_resultado_antes_dos_tributos_sobre_o_lucro";"x3_08_imposto_de_renda_e_contribuicao_social_sobre_o_lucro";"x3_09_resultado_liquido_das_operacoes_continuadas";"x3_10_resultado_liquido_de_operacoes_descontinuadas";"x3_11_lucro_prejuizo_consolidado_do_periodo";"x3_11_lucro_prejuizo_do_periodo";"x3_12_participacoes_contribuicoes_estatutarias";"x3_13_reversao_dos_juros_sobre_capital_proprio";"x3_14_part_de_acionistas_nao_controladores";"x3_15_lucro_prejuizo_do_periodo";"x3_99_lucro_por_acao_reais_acao";"x6_01_receitas";"x6_01_01_vendas_mercadorias_produtos_e_servicos";"x6_01_02_outras_receitas";"x6_01_03_receitas_refs_a_constr_ativos_proprios";"x6_01_04_provisao_rev_creds_liquidacao_duvidosa";"x6_02_insumos_adquiridos_de_terceiros";"x6_02_01_custos_prods_mercs_e_servs_vendidos";"x6_02_02_materiais_energia_servs_terceiros_outros";"x6_02_03_perda_recuperacao_de_valores_ativos";"x6_02_04_outros";"x6_03_valor_adicionado_bruto";"x6_04_retencoes";"x6_04_01_depreciacao_amortizacao_e_exaustao";"x6_04_02_outras";"x6_05_valor_adicionado_liquido_produzido";"x6_06_vlr_adicionado_recebido_em_transferencia";"x6_06_01_resultado_de_equivalencia_patrimonial";"x6_06_02_receitas_financeiras";"x6_06_03_outros";"x6_07_valor_adicionado_total_a_distribuir";"x6_08_distribuicao_do_valor_adicionado";"x6_08_01_pessoal";"x6_08_02_impostos_taxas_e_contribuicoes";"x6_08_03_remuneracao_de_capitais_de_terceiros";"x6_08_04_remuneracao_de_capitais_proprios";"x6_08_05_outros";"x7_01_receitas";"x7_01_01_vendas_de_mercadorias_produtos_e_servicos";"x7_01_02_outras_receitas";"x7_01_03_receitas_refs_a_construcao_de_ativos_proprios";"x7_01_04_provisao_reversao_de_creds_liquidacao_duvidosa";"x7_02_insumos_adquiridos_de_terceiros";"x7_02_01_custos_prods_mercs_e_servs_vendidos";"x7_02_02_materiais_energia_servs_de_terceiros_e_outros";"x7_02_03_perda_recuperacao_de_valores_ativos";"x7_02_04_outros";"x7_03_valor_adicionado_bruto";"x7_04_retencoes";"x7_04_01_depreciacao_amortizacao_e_exaustao";"x7_04_02_outras";"x7_05_valor_adicionado_liquido_produzido";"x7_06_vlr_adicionado_recebido_em_transferencia";"x7_06_01_resultado_de_equivalencia_patrimonial";"x7_06_02_receitas_financeiras";"x7_06_03_outros";"x7_07_valor_adicionado_total_a_distribuir";"x7_08_distribuicao_do_valor_adicionado";"x7_08_01_pessoal";"x7_08_02_impostos_taxas_e_contribuicoes";"x7_08_03_remuneracao_de_capitais_de_terceiros";"x7_08_04_remuneracao_de_capitais_proprios";"x7_08_05_outros";"cnpj";"ano";"constitu";"setor";"subsetor";"estado";"segmento";"patentes";"cedentes";"cessionaria";"num_patentes";"e_cedente";"num_cedentes";"e_cessionaria";"num_cessionaria";"categ_reg";"setor_ativ";"uf";"dt_reg";"dt_const";"pl";"lucro";"liq_cor";"liq_geral";"end_ger";"end_ce";"roa";"roe";"intang_ativo";"intang_pl";"ch";"giro";"pro_patente";"lucra";"categoria";"ativi";"dano";"idade";"tamanho";"vca";"ief";"pagr";"pplgr";"pgpgr";"alta";"baixa";"regiao";"id"
"11";"AES TIETÊ ENERGIA S.A";2014-12-31;17673814;4424012;217634;1607000;1865563;62776;0;239489;31134;400416;13249802;3416287;8769;3161589;6663157;NA;17673814;4548918;0;1752879;724250;1418388;469128;184273;0;NA;7222021;3277542;3030383;511597;402499;0;0;NA;5902875;2960708;0;0;332958;0;0;0;388514;2220695;NA;NA;NA;NA;NA;NA;NA;NA;NA;11765343;-11023774;741569;-137307;604262;-248139;356123;-146297;209826;0;209826;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15892594;15257603;132603;582995;-80607;-9868056;-8479080;-1135543;0;-253433;6024538;-800622;-663315;-137307;5223916;411805;0;411805;0;5635721;5635721;965468;3772171;688256;209826;0;"04128563000110";2014;"2000-11-06";"Utilidade Pública";"Energia Elétrica";"SP";"Energia Elétrica";0;0;0;0;0;0;0;0;"Categoria A";"Emp. Adm. Part. - Energia Elétrica";"SP";"29/06/2001";"06/11/2000";5902875;209826;0,972541602200787;1,501478684071;0,386453281254792;0,666010120962006;0,0118721403314531;0,0355464074709358;0,377007305836759;1,12879859390551;12,1861553153497;0,899216999794159;0;0,0513594886268934;"Categoria A";"Emp. Adm. Part. - Energia Elétrica";"2014";14;16,6875946670712;0,182437418431585;0,764895349345559;0,318874069852721;0,954741714842344;5,83729445201705;0;0;"suldeste";69
"12";"AES TIETÊ ENERGIA S.A";2015-12-31;4636779;1185381;558;746210;299511;62776;0;136246;587;2269;3451398;230775;8769;3145358;75265;NA;4636779;915933;1126;352076;312568;160597;75476;14090;0;NA;1702380;1231061;13385;381111;76823;0;0;NA;2018466;262018;352553;0;480788;0;0;0;923107;2220695;NA;NA;NA;NA;NA;NA;NA;NA;NA;2625821;-1406198;1219623;-56105;1163518;-107591;1055927;-317169;738758;64558;803316;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2779246;2778977;269;0;1777;-1190177;-1057727;-98526;0;-33924;1589069;-225669;-169564;-56105;1363400;165534;0;100976;64558;1528934;1528934;71335;444627;209656;803316;0;"04128563000110";2015;"2000-11-06";"Utilidade Pública";"Energia Elétrica";"SP";"Energia Elétrica";0;0;0;0;0;0;0;0;"Categoria A";"Emp. Adm. Part. - Energia Elétrica";"SP";"29/06/2001";"06/11/2000";2018466;803316;1,2941787226795;1,7709032495351;0,349817993494284;0,564683587464488;0,173248714247541;0,397983419091528;0,0162321732392249;0,0372882178842745;36,8097147262914;0,599391517257993;0;0,443106365590038;"Categoria A";"Emp. Adm. Part. - Energia Elétrica";"2015";15;15,3495305021127;0,691888485519797;0,558992810259253;0,329740537558508;0,757473249487482;21,4331534309946;0;0;"suldeste";69
"13";"AES TIETÊ ENERGIA S.A";2016-12-31;4099579;776479;72086;505531;151817;62776;0;44346;683;2016;3323100;177942;8769;3089307;55851;NA;4099579;827945;22271;411782;63404;255776;71579;3133;0;NA;1693535;1190794;28689;393757;80295;0;0;NA;1578099;416646;198072;0;107953;0;858717;0;-3289;2220695;NA;NA;NA;NA;NA;NA;NA;NA;NA;1561348;-916972;644376;-56105;644376;-135800;508576;-150043;358533;64558;358533;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1765069;1762454;146;0;2469;-625548;-472747;-102993;0;-49808;1139521;-173232;-173232;-56105;966289;87469;0;87469;64558;1053758;1053758;83861;386889;224475;358533;0;"04128563000110";2016;"2000-11-06";"Utilidade Pública";"Energia Elétrica";"SP";"Energia Elétrica";0;0;0;0;0;0;0;0;"Categoria A";"Emp. Adm. Part. - Energia Elétrica";"SP";"29/06/2001";"06/11/2000";1578099;358533;0,937838866108256;1,62586219204594;0,328356758729;0,615058277935368;0,0874560534142652;0,227192970783202;0,0136235940324604;0,0353913157539546;18,6182850192581;0,430548844161803;0;0,412704919082741;"Categoria A";"Emp. Adm. Part. - Energia Elétrica";"2016";16;15,2263948434755;0,768879682523498;0,623230443170394;0,257040540016426;0,667738842746875;12,5655310573449;0;0;"suldeste";69
"14";"AES TIETÊ ENERGIA S.A";2017-12-31;6817913;1578644;134593;1069928;312995;0;0;32703;0;28425;5239269;372901;0;4722142;144226;NA;6817913;1996275;23312;843105;44476;1014376;67939;3067;0;NA;3263948;2575245;144899;409426;134378;0;0;NA;1557690;416646;198506;0;139402;0;801742;0;1394;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1728125;-1096521;631604;-996;630608;-203836;426772;-128495;298277;64558;298277;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1942413;1936724;8466;0;-2777;-795946;-634469;-127794;0;-33683;1146467;-211550;-210554;-996;934917;91435;0;91435;64558;1026352;1026352;99505;330730;297840;298277;0;"04128563000110";2017;"2000-11-06";"Utilidade Pública";"Energia Elétrica";"SP";"Energia Elétrica";1;0;0;1;0;0;0;0;"Categoria A";"Emp. Adm. Part. - Energia Elétrica";"SP";"29/06/2001";"06/11/2000";1557690;298277;0,790794855418216;1,296126228869;0,379503872744559;0,771529792181273;0,0437490182112913;0,191486752819881;0,0211539806976123;0,0925896680340761;17,3672177277524;0,284898472597113;1;0,364908788426763;"Categoria A";"Emp. Adm. Part. - Energia Elétrica";"2017";17;15,7350639712583;0,692608133896692;0,702501436746233;0,150537561860939;0,658893618114002;10,3145771569268;0;0;"suldeste";69
"15";"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A";2010-12-31;84977;67621;37219;0;3902;214;0;141;47;26098;17356;17356;0;0;0;0;84977;8610;126;2485;830;0;5169;0;0;NA;22;0;22;0;0;0;0;76345;NA;63085;0;0;13260;-2333;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31775;-11917;19858;-571;19287;1427;20714;-1687;19027;0;NA;19027;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36820;6983;29837;0;0;-10196;0;-4190;0;-6006;26624;0;0;0;26624;1797;0;1797;0;28421;28421;1798;7226;370;19027;0;"10338320000100";2010;"2008-08-18";"Utilidade Pública";"Energia Elétrica";"RJ";"Energia Elétrica";0;0;0;0;0;0;0;0;"Categoria A";"ENERGIA ELÉTRICA";"RJ";"24/09/2010";"18/08/2008";76345;19027;7,85377468060395;9,84441612604263;0,997451343836886;0,101580427645128;0,223907645598221;0,24922391774183;0;0;17,6724137931034;0,433293714769879;0;0,606986624704957;"Categoria A";"ENERGIA ELÉTRICA";"2010";2;11,3501359106216;0,00251832848888523;3,59174729652817;0,334455205526201;0,372270613661667;15,8070077864294;0;0;"suldeste";128
"16";"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A";2011-12-31;92604;70736;66;37335;4661;214;0;757;104;27599;21868;21868;0;0;0;0;92604;7289;126;131;1027;258;5873;0;0;NA;4058;3991;67;0;0;0;0;81257;NA;63085;0;0;18172;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;32008;-10939;21069;-659;20410;3379;23789;-2627;21162;0;NA;21162;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;38523;38525;-2;0;0;-11531;0;-11531;0;0;26992;0;0;0;26992;3937;0;3937;0;30929;30929;1798;9203;564;21162;0;"10338320000100";2011;"2008-08-18";"Utilidade Pública";"Energia Elétrica";"RJ";"Energia Elétrica";0;0;0;0;0;0;0;0;"Categoria A";"ENERGIA ELÉTRICA";"RJ";"24/09/2010";"18/08/2008";81257;21162;9,70448621210043;8,16109985018066;0,642372433242267;0,122532503995508;0,228521446157833;0,260432947315308;0;0;17,8020022246941;0,415997149151225;0;0,637653086728318;"Categoria A";"ENERGIA ELÉTRICA";"2011";3;11,4360876162456;0,00231091529523563;3,04062132053256;0,333992052179172;0,380631822489139;17,2018909899889;0;0;"suldeste";128
"17";"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A";2012-12-31;93210;79057;36976;2249;4569;214;0;1091;186;33772;14153;14153;0;0;0;0;93210;9993;0;3208;807;533;5445;0;0;NA;3549;3465;84;0;0;0;0;79668;NA;63085;0;0;16583;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;28242;-10401;17841;-674;17167;2717;19884;-2193;17691;0;NA;17691;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34553;34553;0;0;0;-10889;0;-10889;0;0;23664;1;1;0;23664;3054;0;3054;0;26718;26718;2;8674;351;17691;0;"10338320000100";2012;"2008-08-18";"Utilidade Pública";"Energia Elétrica";"RJ";"Energia Elétrica";0;0;0;0;0;0;0;0;"Categoria A";"ENERGIA ELÉTRICA";"RJ";"24/09/2010";"18/08/2008";79668;17691;7,91123786650655;6,88303057155516;0,737926451041205;0,14528484068233;0,189797232056646;0,222059045036903;0;0;14121;0,370700568608518;0;0,607853551448198;"Categoria A";"ENERGIA ELÉTRICA";"2012";4;11,4426102910552;0,00229589099881987;4,63798983782279;0,286643064048922;0,335366772104233;13359;0;0;"suldeste";128
"18";"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A";2013-12-31;83403;59638;29013;26;3610;214;0;1194;303;25278;23765;23765;0;0;0;0;83403;2816;0;1294;665;533;324;0;0;NA;3084;2939;145;0;0;0;0;77503;NA;63085;0;0;14418;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35127;-14544;20583;-1437;19146;2214;21360;-1919;19441;0;NA;19441;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;38385;39202;-817;0;0;-14962;0;-14962;0;0;23423;1;1;0;23423;2582;0;2582;0;26005;26005;0;6172;392;19441;0;"10338320000100";2013;"2008-08-18";"Utilidade Pública";"Energia Elétrica";"RJ";"Energia Elétrica";0;0;0;0;0;0;0;0;"Categoria A";"ENERGIA ELÉTRICA";"RJ";"24/09/2010";"18/08/2008";77503;19441;21,1782670454545;14,1361016949153;0,47728813559322;0,0707408606405045;0,233097130798652;0,250841902894082;0;0;Inf;0,460235243336571;0;0,545050815611922;"Categoria A";"ENERGIA ELÉTRICA";"2013";5;11,3314395589229;0,00256585494526576;2,75945619083365;0,311799335755309;0,33553539862973;Inf;0;0;"suldeste";128
"19";"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A";2014-12-31;83910;61521;29284;26;4554;214;0;349;165;26955;22389;22389;0;0;0;0;83910;3066;0;833;1148;543;542;0;0;NA;4194;4020;143;0;31;0;0;76650;NA;63085;0;0;13565;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34643;-17607;17036;-2663;14373;2965;17338;-2356;14982;0;NA;14982;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;37275;38653;-1313;0;-65;-18030;0;-18030;0;0;19245;0;0;0;19245;3449;0;3449;0;22694;22694;0;7141;571;14982;0;"10338320000100";2014;"2008-08-18";"Utilidade Pública";"Energia Elétrica";"RJ";"Energia Elétrica";0;0;0;0;0;0;0;0;"Categoria A";"ENERGIA ELÉTRICA";"RJ";"24/09/2010";"18/08/2008";76650;14982;20,0655577299413;11,5578512396694;0,422314049586777;0,0865212727922774;0,178548444762245;0,19545988258317;0;0;Inf;0,444225956381838;0;0,414889010766966;"Categoria A";"ENERGIA ELÉTRICA";"2014";6;11,3375000748641;0,00255035156715529;2,97655178516126;0,270456441425337;0,296073059360731;Inf;0;0;"suldeste";128
"20";"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A";2015-12-31;89374;74004;42264;0;4186;214;0;126;88;27340;15370;15370;0;0;0;0;89374;7065;0;2011;1062;610;3382;0;0;NA;3891;3426;465;0;0;0;0;78418;NA;63085;0;0;15333;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27417;-15409;12008;-788;11220;4178;15398;-2765;12633;0;NA;12633;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;32479;32479;-1313;0;-65;-15970;0;-15970;0;0;16509;0;0;0;16509;4651;0;4651;0;21160;21160;0;8030;497;12633;0;"10338320000100";2015;"2008-08-18";"Utilidade Pública";"Energia Elétrica";"RJ";"Energia Elétrica";0;0;0;0;0;0;0;0;"Categoria A";"ENERGIA ELÉTRICA";"RJ";"24/09/2010";"18/08/2008";78418;12633;10,4747346072187;8,15753924790069;0,644852135815991;0,122585986976078;0,141349833284848;0,16109821724604;0;0;Inf;0,363405464676528;0;0,409235146077251;"Categoria A";"ENERGIA ELÉTRICA";"2015";7;11,4005850911225;0,00239443238525746;4,29774127310062;0,236757893794616;0,2698360070392;Inf;0;0;"suldeste";128
"21";"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A";2016-12-31;87616;68881;35307;467;4470;214;0;80;4;28553;18735;18735;0;0;0;0;87616;3960;0;1559;792;735;874;0;0;NA;7450;2699;757;3994;0;0;0;76206;NA;63085;0;0;13121;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31353;-14175;17178;-779;16399;4838;21237;-6949;14288;0;NA;14288;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36029;35792;-1313;0;237;-14908;0;-14908;0;0;21121;0;0;0;21121;5454;0;5454;0;26575;26575;0;11657;630;14288;0;"10338320000100";2016;"2008-08-18";"Utilidade Pública";"Energia Elétrica";"RJ";"Energia Elétrica";0;0;0;0;0;0;0;0;"Categoria A";"ENERGIA ELÉTRICA";"RJ";"24/09/2010";"18/08/2008";76206;14288;17,3941919191919;7,67887817703769;0,347063978965819;0,130227355734112;0,163075237399562;0,187491798546046;0;0;Inf;0,41121484660336;0;0,523044046821676;"Categoria A";"ENERGIA ELÉTRICA";"2016";8;11,3807189086481;0,00244247626004383;3,72236001899836;0,303312180423667;0,348725822113744;Inf;0;0;"suldeste";128
"22";"AFLUENTE TRANSMISSÃO DE ENERGIA ELETRICA S/A";2017-12-31;54791;53086;18945;35723;3647;0;0;233;4;30257;1705;1705;0;0;0;0;54791;2459;0;629;764;733;333;0;0;NA;7397;1972;1018;4407;0;0;0;44935;NA;33085;0;0;11850;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23646;-10425;13221;-555;12666;2278;14944;-2427;12517;0;NA;12517;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26400;26516;0;0;-116;-10603;0;-10603;0;0;15797;0;0;0;15797;2629;0;2629;0;18426;18426;0;5531;378;12517;0;"10338320000100";2017;"2008-08-18";"Utilidade Pública";"Energia Elétrica";"RJ";"Energia Elétrica";0;0;0;0;0;0;0;0;"Categoria A";"ENERGIA ELÉTRICA";"RJ";"24/09/2010";"18/08/2008";44935;12517;21,5884505896706;5,55915178571429;0,249492694805195;0,179883557518571;0,228449927907868;0,27855791699121;0;0;Inf;0,481830957639028;0;0,535650850038061;"Categoria A";"ENERGIA ELÉTRICA";"2017";9;10,9112812258717;0;23,7431085043988;0,336296107024876;0,410058974073662;Inf;0;0;"suldeste";128
"23";"ALGAR TELECOM S/A";2010-12-31;1766690;468889;36494;153497;225358;8222;0;27073;0;18245;1297801;202706;199;891384;203512;NA;1766690;572231;92359;111393;68633;169459;130387;0;0;NA;725782;488393;32894;47368;150336;0;6791;NA;468677;271641;0;0;142234;0;27743;0;0;27059;NA;NA;NA;NA;NA;NA;NA;NA;NA;1510744;-883115;627629;-369163;258466;-67286;191180;-60157;131023;0;131023;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1959959;1937073;35410;0;-12524;-621113;-416887;-203506;-720;0;1338846;-150225;-150225;0;1188621;35272;0;35272;0;1223893;1223893;393708;547767;151397;138691;-7670;"71208516000174";2010;"2004-01-01";"Telecomunicações";"Telecomunicações";"MG";"Telecomunicações";0;0;0;0;0;0;1;0;"Categoria B";"TELECOMUNICAÇÕES";"MG";"27/07/2007";"01/01/2004";468677;131023;0,81940510038778;1,36107265489637;0,440851516895439;0,734714635844432;0,074162982753058;0,279559270030319;0,115193950268581;0,434226556882458;3,83721946213945;1,10939610231563;0;0,1710852401201;"Categoria B";"TELECOMUNICAÇÕES";"2010";6;14,3846182973142;0,509204218057497;0,763710133741902;0,692760472974885;2,61137841199803;3,10863126987514;0;0;"suldeste";272
"24";"ALGAR TELECOM S/A";2011-12-31;2046485;495591;178253;115022;239728;11742;0;39809;14130;11929;1550894;227254;79;1068518;255043;NA;2046485;546144;107891;116589;57097;185042;79525;0;0;NA;920997;604851;25596;62493;223464;0;4593;NA;579344;271641;0;0;234702;0;27199;0;0;45802;NA;NA;NA;NA;NA;NA;NA;NA;NA;1682158;-1005724;676434;-410929;265505;-87452;178053;-33669;144384;0;144384;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2182611;2143258;55236;0;-15883;-667211;-402888;-264323;0;0;1515400;-144815;-144815;0;1370585;31435;0;31435;0;1402020;1402020;484463;594495;179191;150591;-6720;"71208516000174";2011;"2004-01-01";"Telecomunicações";"Telecomunicações";"MG";"Telecomunicações";0;0;0;0;0;0;1;0;"Categoria B";"TELECOMUNICAÇÕES";"MG";"27/07/2007";"01/01/2004";579344;144384;0,907436500263667;1,39487956508611;0,372250519888681;0,716907771129522;0,0705521907074814;0,249219807230247;0,124624905630874;0,44022722251374;3,47221150015584;1,06651697911297;0;0,157835946444983;"Categoria B";"TELECOMUNICAÇÕES";"2011";7;14,5316342453006;0,527861186375664;0,763221889166767;0,685086868459823;2,42001298019829;2,89396713474507;0;0;"suldeste";272
"25";"ALGAR TELECOM S/A";2012-12-31;2185552;591433;186827;0;318120;13925;0;39554;12967;20040;1594119;82038;64;1246818;265199;NA;2185552;553493;110774;150054;81900;106113;104652;0;0;NA;969891;814960;17101;0;137830;0;6791;NA;662168;271641;0;0;324141;0;26683;0;0;39703;NA;NA;NA;NA;NA;NA;NA;NA;NA;1811452;-1065482;745970;-455262;290708;-82366;208342;-67344;140998;0;140998;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2336010;2324057;37837;0;-25884;-762715;-488982;-273733;0;0;1573295;-161622;-161622;0;1411673;25094;0;25094;0;1436767;1436767;572771;583911;139087;145743;-4745;"71208516000174";2012;"2004-01-01";"Telecomunicações";"Telecomunicações";"MG";"Telecomunicações";0;0;0;0;0;0;1;0;"Categoria B";"TELECOMUNICAÇÕES";"MG";"27/07/2007";"01/01/2004";662168;140998;1,06854648568275;1,43466913135493;0,363331241499189;0,69702482484974;0,0645136789241345;0,212933877807445;0,121341885253703;0,400501081296589;3,16261123555487;1,06884210487785;0;0,160483413306011;"Categoria B";"TELECOMUNICAÇÕES";"2012";8;14,5973789861848;0,576853353294728;0,772075888470714;0,657393189455112;2,16979225815805;2,50844927553944;0;0;"suldeste";272
"26";"ALGAR TELECOM S/A";2013-12-31;2430334;642283;192172;0;377094;11247;0;34335;12786;14649;1788051;91872;626;1229329;466224;NA;2430334;618429;125687;158334;86595;154531;93282;0;0;NA;1076724;915689;17451;13457;130127;0;0;NA;735181;421421;0;0;287243;0;26389;0;0;128;NA;NA;NA;NA;NA;NA;NA;NA;NA;1901995;-1118240;783755;-494051;289704;-87079;202625;-64817;137808;0;137808;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2451401;2441171;44138;0;-33908;-788884;-498736;-290148;0;0;1662517;-186812;-186812;0;1475705;26422;0;26422;0;1502127;1502127;608495;607798;148026;137829;-21;"71208516000174";2013;"2004-01-01";"Telecomunicações";"Telecomunicações";"MG";"Telecomunicações";0;0;0;0;0;0;1;0;"Categoria B";"TELECOMUNICAÇÕES";"MG";"27/07/2007";"01/01/2004";735181;137808;1,03857192984158;1,43369595546833;0,364821936426977;0,697497957070921;0,0567033173218167;0,187447716956777;0,191835360901012;0,634162199512773;3,12573644812201;1,00866835587207;0;0,15231585782297;"Categoria B";"TELECOMUNICAÇÕES";"2013";9;14,7035392544312;0,510454941584161;0,832627502503754;0,618074305836153;2,04320704697211;2,46859382575042;0;0;"suldeste";272
